사용일자,노선명,역명,승차총승객수,하차총승객수,승하차객수,승하차객_2
20240708,분당선,개포동,4778,4988,9766,4883
20240708,분당선,대모산입구,6364,6142,12506,6253
20240708,분당선,수서,17241,17811,35052,17526
20240708,분당선,복정,2,0,2,1
20240708,분당선,수원,7369,6805,14174,7087
20240708,분당선,서울숲,12028,12177,24205,12102.5
20240708,분당선,압구정로데오,17660,19127,36787,18393.5
20240708,분당선,강남구청,10286,11905,22191,11095.5
20240708,분당선,선정릉,8614,8898,17512,8756
20240708,분당선,가천대,7186,7723,14909,7454.5
20240708,분당선,태평,13200,12610,25810,12905
20240708,분당선,모란,19089,19214,38303,19151.5
20240708,분당선,야탑,25814,27670,53484,26742
20240708,분당선,서현,23937,24501,48438,24219
20240708,분당선,수내,14448,14634,29082,14541
20240708,분당선,정자,19534,20198,39732,19866
20240708,분당선,미금,15575,16219,31794,15897
20240708,분당선,오리,11953,10118,22071,11035.5
20240708,분당선,이매,6065,5497,11562,5781
20240708,분당선,보정,2816,2477,5293,2646.5
20240708,분당선,죽전,12425,14018,26443,13221.5
20240708,분당선,구성,6184,6428,12612,6306
20240708,분당선,신갈,5083,4763,9846,4923
20240708,분당선,기흥,10396,9480,19876,9938
20240708,분당선,상갈,5288,5120,10408,5204
20240708,분당선,청명,4730,4586,9316,4658
20240708,분당선,영통,8640,8752,17392,8696
20240708,분당선,망포,16070,15548,31618,15809
20240708,분당선,매탄권선,5562,5499,11061,5530.5
20240708,분당선,수원시청,13573,14459,28032,14016
20240708,분당선,매교,5538,5483,11021,5510.5
20240708,서해선,김포공항,2764,3628,6392,3196
20240708,서해선,원종,4677,4804,9481,4740.5
20240708,서해선,부천종합운동장,2663,2239,4902,2451
20240708,수인선,고색,5599,5147,10746,5373
20240708,수인선,오목천,3907,3615,7522,3761
20240708,수인선,어천,1415,1334,2749,1374.5
20240708,수인선,야목,369,338,707,353.5
20240708,수인선,사리,4978,4317,9295,4647.5
20240708,수인선,달월,109,54,163,81.5
20240708,수인선,월곶,2621,2322,4943,2471.5
20240708,수인선,소래포구,4303,3940,8243,4121.5
20240708,수인선,인천논현,5333,5726,11059,5529.5
20240708,수인선,호구포,4008,4194,8202,4101
20240708,수인선,연수,4615,4568,9183,4591.5
20240708,수인선,송도,2435,2151,4586,2293
20240708,수인선,인하대,6525,6203,12728,6364
20240708,수인선,숭의,4225,4042,8267,4133.5
20240708,수인선,신포,1803,1767,3570,1785
20240708,수인선,인천,929,1421,2350,1175
20240708,신림선,샛강,3343,3728,7071,3535.5
20240708,신림선,대방,2916,2418,5334,2667
20240708,신림선,서울지방병무청,3397,3764,7161,3580.5
20240708,신림선,보라매,4547,4157,8704,4352
20240708,신림선,보라매공원,2295,2438,4733,2366.5
20240708,신림선,보라매병원,8694,8957,17651,8825.5
20240708,신림선,당곡,5069,4993,10062,5031
20240708,신림선,신림,1980,2711,4691,2345.5
20240708,신림선,서원,3606,3373,6979,3489.5
20240708,신림선,서울대벤처타운,9643,9117,18760,9380
20240708,신림선,관악산(서울대),2434,2413,4847,2423.5
20240708,안산선,산본,15914,16842,32756,16378
20240708,안산선,대야미,4850,4415,9265,4632.5
20240708,안산선,반월,4292,4225,8517,4258.5
20240708,안산선,상록수,14480,14788,29268,14634
20240708,안산선,한대앞,8856,8921,17777,8888.5
20240708,안산선,중앙,17194,17805,34999,17499.5
20240708,안산선,고잔,8951,8306,17257,8628.5
20240708,안산선,초지,5001,5008,10009,5004.5
20240708,안산선,안산,11789,10533,22322,11161
20240708,안산선,신길온천,1928,1697,3625,1812.5
20240708,안산선,정왕,9015,9236,18251,9125.5
20240708,안산선,오이도,7426,7059,14485,7242.5
20240708,안산선,수리산,4061,3408,7469,3734.5
20240708,우이신설선,북한산우이,2601,2350,4951,2475.5
20240708,우이신설선,솔밭공원,2728,2624,5352,2676
20240708,우이신설선,4.19민주묘지,3071,2930,6001,3000.5
20240708,우이신설선,가오리,4641,4739,9380,4690
20240708,우이신설선,화계,3767,3659,7426,3713
20240708,우이신설선,삼양,2164,2258,4422,2211
20240708,우이신설선,삼양사거리,2633,2719,5352,2676
20240708,우이신설선,솔샘,6114,5945,12059,6029.5
20240708,우이신설선,북한산보국문,6128,6092,12220,6110
20240708,우이신설선,정릉,4699,4438,9137,4568.5
20240708,우이신설선,성신여대입구(돈암),3535,3919,7454,3727
20240708,우이신설선,보문,1667,1623,3290,1645
20240708,우이신설선,신설동,2440,2299,4739,2369.5
20240708,일산선,원흥,11523,11056,22579,11289.5
20240708,일산선,지축,3,0,3,1.5
20240708,일산선,삼송,19425,18851,38276,19138
20240708,일산선,원당,11099,10518,21617,10808.5
20240708,일산선,화정,17056,17410,34466,17233
20240708,일산선,대곡,2981,2175,5156,2578
20240708,일산선,백석,9957,10009,19966,9983
20240708,일산선,마두,8314,8555,16869,8434.5
20240708,일산선,정발산,6417,6362,12779,6389.5
20240708,일산선,주엽,10041,9983,20024,10012
20240708,일산선,대화,13593,9925,23518,11759
20240708,장항선,봉명,1494,1460,2954,1477
20240708,장항선,쌍용(나사렛대),2212,2143,4355,2177.5
20240708,장항선,아산,3377,3015,6392,3196
20240708,장항선,탕정,1528,1433,2961,1480.5
20240708,장항선,배방,1090,1080,2170,1085
20240708,장항선,온양온천,3795,3804,7599,3799.5
20240708,장항선,신창(순천향대),1169,1284,2453,1226.5
20240708,중앙선,회기,24523,23622,48145,24072.5
20240708,중앙선,중랑,5521,5448,10969,5484.5
20240708,중앙선,상봉,5740,5775,11515,5757.5
20240708,중앙선,망우,7705,7451,15156,7578
20240708,중앙선,양원,3281,3263,6544,3272
20240708,중앙선,구리,13145,13160,26305,13152.5
20240708,중앙선,도농,11623,10540,22163,11081.5
20240708,중앙선,양정,596,507,1103,551.5
20240708,중앙선,덕소,5327,5201,10528,5264
20240708,중앙선,도심,2491,1986,4477,2238.5
20240708,중앙선,팔당,694,728,1422,711
20240708,중앙선,운길산,538,501,1039,519.5
20240708,중앙선,양수,1830,1852,3682,1841
20240708,중앙선,신원,143,120,263,131.5
20240708,중앙선,국수,685,653,1338,669
20240708,중앙선,아신,474,497,971,485.5
20240708,중앙선,오빈,304,307,611,305.5
20240708,중앙선,양평,3356,3192,6548,3274
20240708,중앙선,원덕,328,312,640,320
20240708,중앙선,용문,1645,1648,3293,1646.5
20240708,중앙선,지평,65,65,130,65
20240709,9호선2~3단계,종합운동장,5507,5552,11059,5529.5
20240709,9호선2~3단계,봉은사,21740,22750,44490,22245
20240709,9호선2~3단계,삼성중앙,9310,9648,18958,9479
20240709,9호선2~3단계,선정릉,11602,12420,24022,12011
20240709,9호선2~3단계,언주,13261,13570,26831,13415.5
20240709,9호선,신논현,33296,33385,66681,33340.5
20240709,9호선,사평,4579,4417,8996,4498
20240709,9호선,고속터미널,14639,18836,33475,16737.5
20240709,9호선,신반포,4526,4356,8882,4441
20240709,9호선,구반포,1467,1372,2839,1419.5
20240709,9호선,동작(현충원),1756,1507,3263,1631.5
20240709,9호선,흑석(중앙대입구),9532,9854,19386,9693
20240709,9호선,노들,5228,4284,9512,4756
20240709,9호선,노량진,26859,26213,53072,26536
20240709,9호선,샛강,7355,7542,14897,7448.5
20240709,9호선,여의도,33915,32677,66592,33296
20240709,9호선,국회의사당,19546,20354,39900,19950
20240709,9호선,당산,21217,20826,42043,21021.5
20240709,9호선,선유도,10202,9745,19947,9973.5
20240709,9호선,신목동,4995,4474,9469,4734.5
20240709,9호선,염창,19449,18671,38120,19060
20240709,9호선,등촌,13669,13100,26769,13384.5
20240709,9호선,증미,9346,9240,18586,9293
20240709,9호선,가양,25155,24561,49716,24858
20240709,9호선,양천향교,11010,11351,22361,11180.5
20240709,9호선,마곡나루(서울식물원),15407,15212,30619,15309.5
20240709,9호선,신방화,7949,7871,15820,7910
20240709,9호선,공항시장,3257,3609,6866,3433
20240709,9호선,김포공항,6826,9774,16600,8300
20240709,9호선,개화,3108,2077,5185,2592.5
20240709,8호선,남위례,8158,8219,16377,8188.5
20240709,8호선,모란,6520,5092,11612,5806
20240709,8호선,수진,5966,5571,11537,5768.5
20240709,8호선,신흥,5554,5809,11363,5681.5
20240709,8호선,단대오거리,13057,12581,25638,12819
20240709,8호선,남한산성입구(성남법원.검찰청),14443,12900,27343,13671.5
20240709,8호선,복정,10378,8866,19244,9622
20240709,8호선,장지,18757,17162,35919,17959.5
20240709,8호선,문정,25481,26803,52284,26142
20240709,8호선,가락시장,8446,9329,17775,8887.5
20240709,8호선,송파,10563,10574,21137,10568.5
20240709,8호선,석촌,8808,10080,18888,9444
20240709,8호선,잠실(송파구청),16898,19312,36210,18105
20240709,8호선,몽촌토성(평화의문),7423,7606,15029,7514.5
20240709,8호선,강동구청,11668,12064,23732,11866
20240709,8호선,천호(풍납토성),16122,18281,34403,17201.5
20240709,8호선,암사,20596,18404,39000,19500
20240709,7호선,온수(성공회대입구),10842,9541,20383,10191.5
20240709,7호선,천왕,12971,12531,25502,12751
20240709,7호선,광명사거리,21064,20869,41933,20966.5
20240709,7호선,철산,23237,23648,46885,23442.5
20240709,7호선,가산디지털단지,51736,51866,103602,51801
20240709,7호선,남구로,16507,17174,33681,16840.5
20240709,7호선,대림(구로구청),9222,9241,18463,9231.5
20240709,7호선,신풍,12516,11803,24319,12159.5
20240709,7호선,보라매,7308,7673,14981,7490.5
20240709,7호선,신대방삼거리,16224,15618,31842,15921
20240709,7호선,장승배기,10105,10069,20174,10087
20240709,7호선,상도,12445,12111,24556,12278
20240709,7호선,숭실대입구(살피재),13625,13825,27450,13725
20240709,7호선,남성,12485,11900,24385,12192.5
20240709,7호선,이수,17774,17289,35063,17531.5
20240709,7호선,내방,16632,16697,33329,16664.5
20240709,7호선,고속터미널,16599,14928,31527,15763.5
20240709,7호선,반포,7052,6627,13679,6839.5
20240709,7호선,논현,21193,21501,42694,21347
20240709,7호선,학동,27145,28102,55247,27623.5
20240709,7호선,강남구청,18423,20311,38734,19367
20240709,7호선,청담,21390,23352,44742,22371
20240709,7호선,자양(뚝섬한강공원),8597,8439,17036,8518
20240709,7호선,건대입구,13684,13998,27682,13841
20240709,7호선,어린이대공원(세종대),14855,14775,29630,14815
20240709,7호선,군자(능동),16541,13013,29554,14777
20240709,7호선,중곡,12040,11387,23427,11713.5
20240709,7호선,용마산(용마폭포공원),6249,5994,12243,6121.5
20240709,7호선,사가정,17244,17365,34609,17304.5
20240709,7호선,면목,15966,15731,31697,15848.5
20240709,7호선,상봉,18583,17816,36399,18199.5
20240709,7호선,중화,11392,11118,22510,11255
20240709,7호선,먹골,11048,10914,21962,10981
20240709,7호선,태릉입구,9271,8682,17953,8976.5
20240709,7호선,공릉(서울과학기술대),12918,12762,25680,12840
20240709,7호선,하계,19212,17955,37167,18583.5
20240709,7호선,중계,15882,14723,30605,15302.5
20240709,7호선,노원,25617,26751,52368,26184
20240709,7호선,마들,14373,13582,27955,13977.5
20240709,7호선,수락산,13205,13150,26355,13177.5
20240709,7호선,도봉산,9309,10739,20048,10024
20240709,7호선,장암,3076,1281,4357,2178.5
20240709,6호선,봉화산(서울의료원),9747,9290,19037,9518.5
20240709,6호선,화랑대(서울여대입구),12701,9953,22654,11327
20240709,6호선,태릉입구,5984,6619,12603,6301.5
20240709,6호선,석계,13317,13745,27062,13531
20240709,6호선,돌곶이,10915,10085,21000,10500
20240709,6호선,상월곡(한국과학기술연구원),6836,6196,13032,6516
20240709,6호선,월곡(동덕여대),12611,12597,25208,12604
20240709,6호선,고려대(종암),9345,8780,18125,9062.5
20240709,6호선,안암(고대병원앞),12270,12338,24608,12304
20240709,6호선,보문,8491,7876,16367,8183.5
20240709,6호선,창신,3906,3228,7134,3567
20240709,6호선,동묘앞,8067,8517,16584,8292
20240709,6호선,신당,9063,9595,18658,9329
20240709,6호선,청구,4240,4388,8628,4314
20240709,6호선,약수,4074,3938,8012,4006
20240709,6호선,버티고개,2330,2323,4653,2326.5
20240709,6호선,한강진,9445,10929,20374,10187
20240709,6호선,이태원,10272,10818,21090,10545
20240709,6호선,녹사평(용산구청),5059,4985,10044,5022
20240709,6호선,삼각지,7566,6702,14268,7134
20240709,6호선,효창공원앞,8152,7325,15477,7738.5
20240709,6호선,공덕,21688,20927,42615,21307.5
20240709,6호선,대흥(서강대앞),9991,10413,20404,10202
20240709,6호선,광흥창(서강),10472,10149,20621,10310.5
20240709,6호선,상수,9799,10519,20318,10159
20240709,6호선,합정,14134,13782,27916,13958
20240709,6호선,망원,15617,16574,32191,16095.5
20240709,6호선,마포구청,15898,14505,30403,15201.5
20240709,6호선,월드컵경기장(성산),4473,4568,9041,4520.5
20240709,6호선,디지털미디어시티,16472,18146,34618,17309
20240709,6호선,증산(명지대앞),10753,10669,21422,10711
20240709,6호선,새절(신사),13859,12891,26750,13375
20240709,6호선,구산,9068,7025,16093,8046.5
20240709,6호선,연신내,3,0,3,1.5
20240709,6호선,독바위,3082,3204,6286,3143
20240709,6호선,불광,4954,4930,9884,4942
20240709,6호선,역촌,4038,4650,8688,4344
20240709,6호선,응암,19025,18939,37964,18982
20240709,5호선,하남검단산,7358,6941,14299,7149.5
20240709,5호선,하남시청(덕풍·신장),9376,9026,18402,9201
20240709,5호선,하남풍산,4971,4969,9940,4970
20240709,5호선,미사,19105,19333,38438,19219
20240709,5호선,강일,6622,6265,12887,6443.5
20240709,5호선,마천,8379,7607,15986,7993
20240709,5호선,거여,11287,10989,22276,11138
20240709,5호선,개롱,7303,7449,14752,7376
20240709,5호선,오금,4188,4250,8438,4219
20240709,5호선,방이,8011,8315,16326,8163
20240709,5호선,올림픽공원(한국체대),6183,4996,11179,5589.5
20240709,5호선,둔촌동,9667,9682,19349,9674.5
20240709,5호선,상일동,16531,15641,32172,16086
20240709,5호선,고덕,12191,11745,23936,11968
20240709,5호선,명일,9471,9876,19347,9673.5
20240709,5호선,굽은다리(강동구민회관앞),10625,10107,20732,10366
20240709,5호선,길동,8974,9277,18251,9125.5
20240709,5호선,강동,19902,19451,39353,19676.5
20240709,5호선,천호(풍납토성),20358,19948,40306,20153
20240709,5호선,광나루(장신대),14123,13092,27215,13607.5
20240709,5호선,아차산(어린이대공원후문),15508,15326,30834,15417
20240709,5호선,군자(능동),12081,13207,25288,12644
20240709,5호선,장한평,20851,20768,41619,20809.5
20240709,5호선,답십리,17694,16075,33769,16884.5
20240709,5호선,마장,6320,5900,12220,6110
20240709,5호선,왕십리(성동구청),4968,5515,10483,5241.5
20240709,5호선,행당,9027,8033,17060,8530
20240709,5호선,신금호,7399,7781,15180,7590
20240709,5호선,청구,4292,3940,8232,4116
20240709,5호선,동대문역사문화공원(DDP),3540,4015,7555,3777.5
20240709,5호선,을지로4가,7309,7384,14693,7346.5
20240709,5호선,종로3가,14962,14921,29883,14941.5
20240709,5호선,광화문(세종문화회관),35774,37757,73531,36765.5
20240709,5호선,서대문,22996,23304,46300,23150
20240709,5호선,충정로(경기대입구),5437,5628,11065,5532.5
20240709,5호선,애오개,7634,7690,15324,7662
20240709,5호선,공덕,16619,17416,34035,17017.5
20240709,5호선,마포,16667,16997,33664,16832
20240709,5호선,여의나루,11620,13360,24980,12490
20240709,5호선,여의도,32981,34620,67601,33800.5
20240709,5호선,신길,5227,5459,10686,5343
20240709,5호선,영등포시장,12319,12575,24894,12447
20240709,5호선,영등포구청,5255,5290,10545,5272.5
20240709,5호선,양평,8683,8646,17329,8664.5
20240709,5호선,오목교(목동운동장앞),22874,24340,47214,23607
20240709,5호선,목동,18541,19819,38360,19180
20240709,5호선,신정(은행정),14698,12243,26941,13470.5
20240709,5호선,까치산,30004,28910,58914,29457
20240709,5호선,화곡,30626,28763,59389,29694.5
20240709,5호선,우장산,16245,16041,32286,16143
20240709,5호선,발산,25297,25646,50943,25471.5
20240709,5호선,마곡,13878,13962,27840,13920
20240709,5호선,송정,6742,6351,13093,6546.5
20240709,5호선,김포공항,10689,7831,18520,9260
20240709,5호선,개화산,6696,6381,13077,6538.5
20240709,5호선,방화,7725,7417,15142,7571
20240709,4호선,남태령,1466,1373,2839,1419.5
20240709,4호선,사당,26910,23244,50154,25077
20240709,4호선,총신대입구(이수),20722,22306,43028,21514
20240709,4호선,동작(현충원),1400,1539,2939,1469.5
20240709,4호선,이촌(국립중앙박물관),9446,10406,19852,9926
20240709,4호선,신용산,21322,22926,44248,22124
20240709,4호선,삼각지,6369,7046,13415,6707.5
20240709,4호선,숙대입구(갈월),15480,14983,30463,15231.5
20240709,4호선,서울역,14186,21773,35959,17979.5
20240709,4호선,회현(남대문시장),29384,30326,59710,29855
20240709,4호선,명동,31430,33139,64569,32284.5
20240709,4호선,충무로,32722,33428,66150,33075
20240709,4호선,동대문역사문화공원(DDP),19214,17019,36233,18116.5
20240709,4호선,동대문,21591,21993,43584,21792
20240709,4호선,혜화,35245,35383,70628,35314
20240709,4호선,한성대입구(삼선교),14157,13655,27812,13906
20240709,4호선,성신여대입구(돈암),22138,21676,43814,21907
20240709,4호선,길음,22657,22236,44893,22446.5
20240709,4호선,미아사거리,28446,27998,56444,28222
20240709,4호선,미아(서울사이버대학),16387,15978,32365,16182.5
20240709,4호선,수유(강북구청),34901,35146,70047,35023.5
20240709,4호선,쌍문,31334,29189,60523,30261.5
20240709,4호선,창동,28006,29506,57512,28756
20240709,4호선,노원,30182,33627,63809,31904.5
20240709,4호선,상계,20770,19357,40127,20063.5
20240709,4호선,당고개,10136,8996,19132,9566
20240709,3호선,오금,7619,6766,14385,7192.5
20240709,3호선,경찰병원,8529,8579,17108,8554
20240709,3호선,가락시장,10015,9574,19589,9794.5
20240709,3호선,수서,19366,19393,38759,19379.5
20240709,3호선,일원,12823,12449,25272,12636
20240709,3호선,대청,12354,11597,23951,11975.5
20240709,3호선,학여울,2177,2212,4389,2194.5
20240709,3호선,대치,13502,13613,27115,13557.5
20240709,3호선,도곡,6532,6528,13060,6530
20240709,3호선,매봉,14364,14063,28427,14213.5
20240709,3호선,양재(서초구청),41980,45082,87062,43531
20240709,3호선,남부터미널(예술의전당),31615,32347,63962,31981
20240709,3호선,교대(법원.검찰청),19366,11618,30984,15492
20240709,3호선,고속터미널,43932,40658,84590,42295
20240709,3호선,잠원,5542,5343,10885,5442.5
20240709,3호선,신사,30543,31562,62105,31052.5
20240709,3호선,압구정,35222,37455,72677,36338.5
20240709,3호선,옥수,9473,9823,19296,9648
20240709,3호선,금호,8675,8244,16919,8459.5
20240709,3호선,약수,13900,13604,27504,13752
20240709,3호선,동대입구,9466,9843,19309,9654.5
20240709,3호선,충무로,10,0,10,5
20240709,3호선,을지로3가,12698,12707,25405,12702.5
20240709,3호선,종로3가,12015,13065,25080,12540
20240709,3호선,안국,26962,28004,54966,27483
20240709,3호선,경복궁(정부서울청사),22805,22445,45250,22625
20240709,3호선,독립문,7937,8022,15959,7979.5
20240709,3호선,무악재,4864,4781,9645,4822.5
20240709,3호선,홍제,18992,18074,37066,18533
20240709,3호선,녹번,16597,15423,32020,16010
20240709,3호선,불광,17738,18764,36502,18251
20240709,3호선,연신내,36178,34340,70518,35259
20240709,3호선,구파발,23505,22575,46080,23040
20240709,3호선,지축,8421,8323,16744,8372
20240709,2호선,용두(동대문구청),2744,2890,5634,2817
20240709,2호선,신정네거리,10972,11436,22408,11204
20240709,2호선,양천구청,7915,8266,16181,8090.5
20240709,2호선,도림천,1510,1632,3142,1571
20240709,2호선,신설동,3367,3341,6708,3354
